SCHOOL ID (R-C-D-T-S),"SCHOOL TYPE CODE (0,1,2,C)",SCHOOL NAME,DISTRICT NAME,CITY,COUNTY ,"DISTRICT TYPE CODE (0,1,2,9)","DISTRICT SIZE CODE (1,2,...8,9)",DISTRICT TYPE NAME,DISTRICT SIZE NAME,SCHOOL TYPE NAME,GRADES IN SCHOOL,SCHOOL - WHITE %,SCHOOL - BLACK %,SCHOOL - HISPANIC %,SCHOOL - ASIAN %,SCHOOL - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,SCHOOL - NATIVE AMERICAN %,SCHOOL - TWO OR MORE RACES %,SCHOOL TOTAL ENROLLMENT,DISTRICT - WHITE %,DISTRICT - BLACK %,DISTRICT - HISPANIC %,DISTRICT - ASIAN %,DISTRICT - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,DISTRICT - NATIVE AMERICAN %,DISTRICT - TWO OR MORE RACES %,DISTRICT TOTAL ENROLLMENT
50160700022003,2,Park View Elem School            ,Morton Grove SD 70               ,Morton Grove     ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,49.7,1.3,13.9,30.6,0.2,0.1,4.2,900,49.9,1.4,13.7,30.3,0.2,0.1,4.3,913
50160710022001,2,Clarence E Culver School         ,Niles ESD 71                     ,Niles            ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,59.6,2,15.3,21.1,0,0.2,1.7,587,59.6,2,15.5,20.9,0.2,0.2,1.7,599
50160720022002,2,Fairview South Elementary School ,Fairview SD 72                   ,Skokie           ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,47.7,2.3,12.4,33.8,0.4,0,3.4,707,50.9,2.1,11.7,31.7,0.4,0,3.2,754
50160730022001,2,East Prairie Elem School         ,East Prairie SD 73               ,Skokie           ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,39.4,5.3,12.6,37.4,0.6,0.2,4.5,508,39.5,5.3,12.5,37.4,0.6,0.2,4.5,511
50160735021003,1,Oliver McCracken Middle School   ,Skokie SD 73-5                   ,Skokie           ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,37.3,8.5,13.2,36.8,0.3,0,4,378,39.2,7.7,13,33.9,0.1,0.2,5.9,"1,079"
50160735022002,2,John Middleton Elem School       ,Skokie SD 73-5                   ,Skokie           ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,1 2 3 4 5                      ,40.8,6.9,13.7,31.3,0,0.4,6.9,524,39.2,7.7,13,33.9,0.1,0.2,5.9,"1,079"
50160735022003,2,Elizabeth Meyer School           ,Skokie SD 73-5                   ,Skokie           ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K                           ,42,6.4,10.8,33.1,0,0,7.6,157,39.2,7.7,13,33.9,0.1,0.2,5.9,"1,079"
50160740021001,1,Lincoln Hall Middle School       ,Lincolnwood SD 74                ,Lincolnwood      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,55.3,1.5,7,35.4,0,0,0.7,412,52,1.6,6.8,36.4,0.1,0.6,2.5,"1,246"
50160740022003,2,Rutledge Hall Elem School        ,Lincolnwood SD 74                ,Lincolnwood      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,53,1.5,7,36,0,0.8,1.8,400,52,1.6,6.8,36.4,0.1,0.6,2.5,"1,246"
50160740022004,2,Todd Hall Elem School            ,Lincolnwood SD 74                ,Lincolnwood      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,47.8,1.7,6.4,38.2,0,0.7,5.2,406,52,1.6,6.8,36.4,0.1,0.6,2.5,"1,246"
50162020170001,0,Evanston Twp High School         ,Evanston Twp HSD 202             ,Evanston         ,Cook       ,1,5,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,44.1,29.4,18,5.6,0.1,0.4,2.4,"3,285",44.1,29.5,18,5.6,0.1,0.4,2.4,"3,329"
50162030170001,0,New Trier Township H S Winnetka  ,New Trier Twp HSD 203            ,Winnetka         ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,10 11 12                       ,84.9,0.6,3.8,7.4,0,0.2,3.1,"2,960",83.8,0.6,3.9,7.8,0,0.2,3.6,"4,006"
50162030170002,0,New Trier Township H S Northfield,New Trier Twp HSD 203            ,Northfield       ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9,80.6,0.7,4.2,9.1,0.1,0.3,5,"1,037",83.8,0.6,3.9,7.8,0,0.2,3.6,"4,006"
50162070170001,0,Maine East High School           ,Maine Township HSD 207           ,Park Ridge       ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,36.6,4.7,22.7,32.2,0.1,0.3,3.4,"1,854",58,2.5,22,13.7,0.1,0.4,3.3,"6,352"
50162070170003,0,Maine South High School          ,Maine Township HSD 207           ,Park Ridge       ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,84,0.5,8.4,3.2,0.1,0.2,3.6,"2,401",58,2.5,22,13.7,0.1,0.4,3.3,"6,352"
50162070170004,0,Maine West High School           ,Maine Township HSD 207           ,Des Plaines      ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,45.5,2.9,38,10,0.1,0.6,3.1,"1,995",58,2.5,22,13.7,0.1,0.4,3.3,"6,352"
50162110170001,0,J B Conant High School           ,Township HSD 211                 ,Hoffman Estates  ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,50.6,3.8,16.4,25.3,0.3,0.7,2.8,"2,313",48.2,5.4,24.3,18.7,0.2,0.3,2.9,"11,874"
50162110170002,0,Wm Fremd High School             ,Township HSD 211                 ,Palatine         ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,60.5,1.9,9.3,25.7,0,0.1,2.5,"2,687",48.2,5.4,24.3,18.7,0.2,0.3,2.9,"11,874"
50162110170003,0,Palatine High School             ,Township HSD 211                 ,Palatine         ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,41,4.8,44.1,7.9,0.2,0.2,1.9,"2,626",48.2,5.4,24.3,18.7,0.2,0.3,2.9,"11,874"
50162110170004,0,Schaumburg High School           ,Township HSD 211                 ,Schaumburg       ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,51.6,5.6,21.9,15.9,0.2,0.3,4.4,"2,147",48.2,5.4,24.3,18.7,0.2,0.3,2.9,"11,874"
50162110170006,0,Hoffman Estates High School      ,Township HSD 211                 ,Hoffman Estates  ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,33.7,12.2,30.2,20,0.3,0.2,3.3,"1,855",48.2,5.4,24.3,18.7,0.2,0.3,2.9,"11,874"
50162140170002,0,Elk Grove High School            ,Township HSD 214                 ,Elk Grove Village,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,42.9,2.9,42.3,9,0.3,0.1,2.6,"1,918",56.1,2.2,31.2,7.5,0.1,0.1,2.8,"11,978"
50162140170004,0,John Hersey High School          ,Township HSD 214                 ,Arlington Heights,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,72.1,1.6,13.8,9.5,0.1,0.1,2.9,"1,895",56.1,2.2,31.2,7.5,0.1,0.1,2.8,"11,978"
50162140170005,0,Prospect High School             ,Township HSD 214                 ,Mt Prospect      ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,75.8,1.1,12.1,7.4,0,0.1,3.4,"2,152",56.1,2.2,31.2,7.5,0.1,0.1,2.8,"11,978"
50162140170006,0,Wheeling High School             ,Township HSD 214                 ,Wheeling         ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,31.1,2.5,59.4,4.9,0.1,0.3,1.6,"1,726",56.1,2.2,31.2,7.5,0.1,0.1,2.8,"11,978"
50162140170007,0,Rolling Meadows High School      ,Township HSD 214                 ,Rolling Meadows  ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,52.6,2.9,35.8,6.1,0.1,0.1,2.4,"1,925",56.1,2.2,31.2,7.5,0.1,0.1,2.8,"11,978"
50162140170008,0,Buffalo Grove High School        ,Township HSD 214                 ,Buffalo Grove    ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,59.3,1.7,26.5,8.4,0.2,0.1,3.8,"1,968",56.1,2.2,31.2,7.5,0.1,0.1,2.8,"11,978"
50162190170002,0,Niles North High School          ,Niles Twp HSD 219                ,Skokie           ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,39.6,9.7,12.5,36.3,0.2,0.5,1.2,"2,030",42.6,6.7,14.5,34.2,0.2,0.3,1.5,"4,587"
50162190170003,0,Niles West High School           ,Niles Twp HSD 219                ,Skokie           ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,44.9,3.9,16,33,0.1,0.2,1.7,"2,486",42.6,6.7,14.5,34.2,0.2,0.3,1.5,"4,587"
50162250170001,0,Glenbrook North High School      ,Northfield Twp HSD 225           ,Northbrook       ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,77.2,0.5,4.7,14.4,0,0,3.1,"2,010",69.2,1.3,9.4,16.3,0.1,0,3.7,"5,072"
50162250170002,0,Glenbrook South High School      ,Northfield Twp HSD 225           ,Glenview         ,Cook       ,1,6,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,63.7,1.7,12.5,17.9,0.1,0.1,4.1,"2,972",69.2,1.3,9.4,16.3,0.1,0,3.7,"5,072"
60160780022001,2,Rosemont Elem School             ,Rosemont ESD 78                  ,Rosemont         ,Cook       ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,59.6,1.3,29.4,3.9,0,0,5.7,228,59.6,1.3,29.4,3.9,0,0,5.7,228
60160790022001,2,Pennoyer Elem School             ,Pennoyer SD 79                   ,Norridge         ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,74.7,0.5,15.4,6.7,0,0,2.7,403,74.7,0.5,15.4,6.7,0,0,2.7,403
60160800022001,2,J Giles Elem School              ,Norridge SD 80                   ,Norridge         ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,70.5,0.6,19.9,7.7,0,0.2,1.1,623,76.2,0.4,15.6,6.5,0,0.3,1.1,"1,117"
60160800022002,2,J Leigh Elem School              ,Norridge SD 80                   ,Norridge         ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,83.4,0,10.1,5.1,0,0.4,1,494,76.2,0.4,15.6,6.5,0,0.3,1.1,"1,117"
60160810021001,1,Lincoln Middle School            ,Schiller Park SD 81              ,Schiller Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,46.4,2,44,5.9,0,0.5,1.2,405,50.9,1.7,38.2,5.9,0,1.7,1.7,"1,453"
60160810022001,2,John F Kennedy Elem School       ,Schiller Park SD 81              ,Schiller Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3                     ,53.5,1.4,35.4,5.5,0,2.3,1.8,768,50.9,1.7,38.2,5.9,0,1.7,1.7,"1,453"
60160810022003,2,Washington Elem School           ,Schiller Park SD 81              ,Schiller Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,4 5                            ,48.5,2.2,38.5,7.4,0,1.5,1.9,270,50.9,1.7,38.2,5.9,0,1.7,1.7,"1,453"
60160830021003,1,Mannheim Middle School           ,Mannheim SD 83                   ,Melrose Park     ,Cook       ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,6 7 8                          ,14.9,1.5,80.7,2.1,0.1,0.2,0.5,884,14.5,1.3,80.6,2.2,0.1,0.3,1.1,"2,789"
60160830022002,2,Scott Elementary School          ,Mannheim SD 83                   ,Melrose Park     ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,15.4,1.5,79.7,1.5,0,0.6,1.3,467,14.5,1.3,80.6,2.2,0.1,0.3,1.1,"2,789"
60160830022004,2,Roy Elem School                  ,Mannheim SD 83                   ,Northlake        ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,17.1,1.5,76.6,3.1,0.2,0,1.5,655,14.5,1.3,80.6,2.2,0.1,0.3,1.1,"2,789"
60160830022005,2,Westdale Elem School             ,Mannheim SD 83                   ,Northlake        ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,9.5,0.7,86.6,1.5,0,0.4,1.3,546,14.5,1.3,80.6,2.2,0.1,0.3,1.1,"2,789"
60160840021002,1,Hester Jr High School            ,Franklin Park SD 84              ,Franklin Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,27.6,0,69,1.7,0.5,0,1.2,413,29.8,0.2,66.3,1.8,0.5,0.1,1.2,"1,301"
60160840022003,2,North Elem School                ,Franklin Park SD 84              ,Franklin Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,39.3,0,57,2,0.8,0,0.8,244,29.8,0.2,66.3,1.8,0.5,0.1,1.2,"1,301"
60160840022004,2,Dan H Pietrini Elem School       ,Franklin Park SD 84              ,Franklin Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,17.6,0.4,76.8,3.2,0,0,2,250,29.8,0.2,66.3,1.8,0.5,0.1,1.2,"1,301"
60160840022005,2,Passow Elementary School         ,Franklin Park SD 84              ,Franklin Park    ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,33.9,0.5,62.8,1,0.8,0.3,0.8,392,29.8,0.2,66.3,1.8,0.5,0.1,1.2,"1,301"
60160845022001,2,Rhodes Elem School               ,Rhodes SD 84-5                   ,River Grove      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,18.2,6.2,73.7,1.7,0,0,0.1,692,18.2,6.2,73.7,1.7,0,0,0.1,692
60160855022001,2,River Grove Elem School          ,River Grove SD 85-5              ,River Grove      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,46.6,1.7,49,1.4,0.3,0,1,698,46.9,1.7,48.7,1.4,0.3,0,1,704
60160860022001,2,Union Ridge Elem School          ,Union Ridge SD 86                ,Harwood Heights  ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,66.1,0.3,23.3,8.8,0.1,0.1,1.2,681,66.1,0.3,23.3,8.8,0.1,0.1,1.2,681
60160870021005,1,MacArthur Middle School          ,Berkeley SD 87                   ,Berkeley         ,Cook       ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,6 7 8                          ,1.9,44.6,49.6,1.5,0,0,2.4,413,4.9,22.6,69.3,1.2,0,0.4,1.5,"2,720"
60160870021006,1,Northlake Middle School          ,Berkeley SD 87                   ,Northlake        ,Cook       ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,6 7 8                          ,6.2,0.9,90.9,0.7,0.2,1.1,0,439,4.9,22.6,69.3,1.2,0,0.4,1.5,"2,720"
60160870022003,2,Jefferson Elementary School      ,Berkeley SD 87                   ,Bellwood         ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,1,48.5,48,0.8,0,0.3,1.5,398,4.9,22.6,69.3,1.2,0,0.4,1.5,"2,720"
60160870022007,2,J W Riley Elem School            ,Berkeley SD 87                   ,Northlake        ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,2.3,2.3,94.2,0.6,0,0,0.6,347,4.9,22.6,69.3,1.2,0,0.4,1.5,"2,720"
60160870022008,2,Sunnyside Elementary School      ,Berkeley SD 87                   ,Berkeley         ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,5.2,41.1,45.8,3.4,0,0.7,3.8,443,4.9,22.6,69.3,1.2,0,0.4,1.5,"2,720"
60160870022010,2,Whittier Elementary School       ,Berkeley SD 87                   ,Northlake        ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,10.9,0.6,86.9,0.6,0,0.2,0.8,521,4.9,22.6,69.3,1.2,0,0.4,1.5,"2,720"
60160880021007,1,Roosevelt Middle School          ,Bellwood SD 88                   ,Bellwood         ,Cook       ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,6 7 8                          ,0.3,51.2,47.4,1.1,0,0.1,0,737,0.6,48.2,49.9,0.7,0,0.2,0.3,"2,595"
60160880022001,2,Grant Elem School                ,Bellwood SD 88                   ,Melrose Park     ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,1 2 3 4 5                      ,0.9,3.5,94.7,0.7,0,0.2,0,453,0.6,48.2,49.9,0.7,0,0.2,0.3,"2,595"
60160880022003,2,Lincoln Elementary School        ,Bellwood SD 88                   ,Bellwood         ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,0.5,77.4,21.3,0.3,0,0.5,0,385,0.6,48.2,49.9,0.7,0,0.2,0.3,"2,595"
60160880022005,2,McKinley Elem School             ,Bellwood SD 88                   ,Bellwood         ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,0.3,64.3,34.1,0.8,0,0.5,0,378,0.6,48.2,49.9,0.7,0,0.2,0.3,"2,595"
60160880022006,2,Thurgood Marshall Elem School    ,Bellwood SD 88                   ,Bellwood         ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,0.4,65.9,33,0.4,0.4,0,0,267,0.6,48.2,49.9,0.7,0,0.2,0.3,"2,595"
60160880022009,2,Grant Primary                    ,Bellwood SD 88                   ,Stone Park       ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K                              ,2.5,1.3,91.3,1.3,0,0,3.8,80,0.6,48.2,49.9,0.7,0,0.2,0.3,"2,595"
60160890021001,1,Irving Middle School             ,Maywood-Melrose Park-Broadview 89,Maywood          ,Cook       ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,6 7 8                          ,0.2,70.7,27.5,0,0,0.2,1.5,615,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890021002,1,Stevenson Middle School          ,Maywood-Melrose Park-Broadview 89,Melrose Park     ,Cook       ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,6 7 8                          ,2.6,5.4,90.6,0.5,0,0,0.9,979,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022001,2,Jane Addams Elem School          ,Maywood-Melrose Park-Broadview 89,Melrose Park     ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,8.3,6.1,83.9,0.7,0.2,0,0.9,460,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022002,2,Emerson Elem School              ,Maywood-Melrose Park-Broadview 89,Maywood          ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,0.2,66.9,31.5,0.2,0,0,1.1,438,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022003,2,Garfield Elem School             ,Maywood-Melrose Park-Broadview 89,Maywood          ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,0,67.7,30.8,0,0,0,1.5,455,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022006,2,Lincoln Elem School              ,Maywood-Melrose Park-Broadview 89,Maywood          ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,1.4,11.4,85.9,0.2,0,0,1.1,630,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022007,2,Melrose Park Elem School         ,Maywood-Melrose Park-Broadview 89,Melrose Park     ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,1.2,3,94.5,0.5,0.3,0.1,0.5,865,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022008,2,Roosevelt Elem School            ,Maywood-Melrose Park-Broadview 89,Broadview        ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,1.2,85.9,12.6,0,0,0,0.3,333,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160890022012,2,Washington Dual Language Academy ,Maywood-Melrose Park-Broadview 89,Maywood          ,Cook       ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,PK K 1 2 3                     ,0,40.1,58,0,0,0.5,1.4,212,1.8,31.9,64.9,0.3,0.1,0.1,1,"5,040"
60160900021002,1,Roosevelt School                 ,River Forest SD 90               ,River Forest     ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,74,7.1,8.3,4.5,0,0.1,5.9,673,72.2,6.6,10,4.8,0.1,0.1,6.2,"1,411"
60160900022001,2,Lincoln Elem School              ,River Forest SD 90               ,River Forest     ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4                      ,71.6,6.2,9.2,4.5,0.2,0,8.2,402,72.2,6.6,10,4.8,0.1,0.1,6.2,"1,411"
60160900022005,2,Willard Elem School              ,River Forest SD 90               ,River Forest     ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,69.3,6,14.3,6,0,0,4.5,336,72.2,6.6,10,4.8,0.1,0.1,6.2,"1,411"
60160910021001,1,Forest Park Middle School        ,Forest Park SD 91                ,Forest Park      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,16,58.7,14.1,4.2,0,0,7,213,22.3,50.3,13.5,4.2,0.1,0,9.6,837
60160910022001,2,Betsy Ross Elem School           ,Forest Park SD 91                ,Forest Park      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2                          ,28.2,41.7,13.5,3.2,0,0,13.5,156,22.3,50.3,13.5,4.2,0.1,0,9.6,837
60160910022003,2,Field Stevenson Elem School      ,Forest Park SD 91                ,Forest Park      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,18.6,50.6,12.8,3.2,0.6,0,14.1,156,22.3,50.3,13.5,4.2,0.1,0,9.6,837
60160910022004,2,Garfield Elem School             ,Forest Park SD 91                ,Forest Park      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,30,40.1,14,6.8,0,0,9.2,207,22.3,50.3,13.5,4.2,0.1,0,9.6,837
60160910022005,2,Grant-White Elem School          ,Forest Park SD 91                ,Forest Park      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,16.5,67,11.7,1.9,0,0,2.9,103,22.3,50.3,13.5,4.2,0.1,0,9.6,837
60160920022001,2,Lindop Elem School               ,Lindop SD 92                     ,Broadview        ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,1.2,79.1,17,0,0,0.5,2.2,407,1.2,78.6,17.4,0,0,0.5,2.4,420
60160925021001,1,Westchester Middle School        ,Westchester SD 92-5              ,Westchester      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,32.6,27,34.7,1.5,0,0.3,3.9,337,34.5,24.5,33.9,2.4,0.1,0.3,4.4,"1,145"
60160925022002,2,Westchester Intermediate School  ,Westchester SD 92-5              ,Westchester      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,32.3,25.9,35,2,0,0.2,4.7,406,34.5,24.5,33.9,2.4,0.1,0.3,4.4,"1,145"
60160925022003,2,Westchester Primary School       ,Westchester SD 92-5              ,Westchester      ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,37.6,20.9,32.7,3.6,0.3,0.3,4.6,388,34.5,24.5,33.9,2.4,0.1,0.3,4.4,"1,145"
60160930022001,2,Hillside Elem School             ,Hillside SD 93                   ,Hillside         ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,3.1,45.2,47.1,1.9,0,0.4,2.3,480,3.5,44.4,47.7,1.8,0,0.4,2.2,509
60160940022001,2,Komarek Elem School              ,Komarek SD 94                    ,North Riverside  ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,38.4,13.2,43.9,4.2,0,0,0.2,544,38.6,13.2,43.8,4.2,0,0,0.2,546
60160950021001,1,S E Gross  Middle School         ,Brookfield Lagrange Park SD 95   ,Brookfield       ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,PK 6 7 8                       ,62.4,3.1,28.4,1.9,0,0,4.1,415,62.5,1.8,30.3,1.1,0,0.3,4,"1,184"
60160950022002,2,Brook Park Elem School           ,Brookfield Lagrange Park SD 95   ,La Grange Park   ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,62.4,1,31.5,0.7,0,0.5,3.8,764,62.5,1.8,30.3,1.1,0,0.3,4,"1,184"
60160960021004,1,L J Hauser Jr High School        ,Riverside SD 96                  ,Riverside        ,Cook       ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,64.7,2.2,30.7,2.2,0,0,0.2,641,64.9,2.2,30.3,2.2,0,0,0.3,"1,734"
60160960022001,2,A F Ames Elem School             ,Riverside SD 96                  ,Riverside        ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,52.1,2.9,41.8,3.2,0,0,0,349,64.9,2.2,30.3,2.2,0,0,0.3,"1,734"
60160960022002,2,Blythe Park Elem School          ,Riverside SD 96                  ,Riverside        ,Cook       ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,63.4,2.2,32.1,1.5,0,0,0.7,134,64.9,2.2,30.3,2.2,0,0,0.3,"1,734"
